101126033051825,BHARATFORG 30 Mar 26 FUT,13,500,0.1,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:BHARATFORG26MARFUT,10,11,51825,BHARATFORG,422,-1.0,XX,1010000000422,None,0,0.0
101126042866727,BHARATFORG 28 Apr 26 FUT,13,500,0.1,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:BHARATFORG26APRFUT,10,11,66727,BHARATFORG,422,-1.0,XX,1010000000422,None,0,0.0
101126052666101,BHARATFORG 26 May 26 FUT,13,500,0.1,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:BHARATFORG26MAYFUT,10,11,66101,BHARATFORG,422,-1.0,XX,1010000000422,None,0,0.0
101126033051826,BHARTIARTL 30 Mar 26 FUT,13,475,0.1,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:BHARTIARTL26MARFUT,10,11,51826,BHARTIARTL,10604,-1.0,XX,101000000010604,None,0,0.0
101126042866728,BHARTIARTL 28 Apr 26 FUT,13,475,0.1,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:BHARTIARTL26APRFUT,10,11,66728,BHARTIARTL,10604,-1.0,XX,101000000010604,None,0,0.0
101126052666102,BHARTIARTL 26 May 26 FUT,13,475,0.1,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:BHARTIARTL26MAYFUT,10,11,66102,BHARTIARTL,10604,-1.0,XX,101000000010604,None,0,0.0
101126033051827,BHEL 30 Mar 26 FUT,13,2625,0.05,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:BHEL26MARFUT,10,11,51827,BHEL,438,-1.0,XX,1010000000438,None,0,0.0
101126042866729,BHEL 28 Apr 26 FUT,13,2625,0.05,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:BHEL26APRFUT,10,11,66729,BHEL,438,-1.0,XX,1010000000438,None,0,0.0
101126052666103,BHEL 26 May 26 FUT,13,2625,0.05,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:BHEL26MAYFUT,10,11,66103,BHEL,438,-1.0,XX,1010000000438,None,0,0.0
101126033051828,BIOCON 30 Mar 26 FUT,13,2500,0.05,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:BIOCON26MARFUT,10,11,51828,BIOCON,11373,-1.0,XX,101000000011373,None,0,0.0
101126042866730,BIOCON 28 Apr 26 FUT,13,2500,0.05,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:BIOCON26APRFUT,10,11,66730,BIOCON,11373,-1.0,XX,101000000011373,None,0,0.0
101126052666104,BIOCON 26 May 26 FUT,13,2500,0.05,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:BIOCON26MAYFUT,10,11,66104,BIOCON,11373,-1.0,XX,101000000011373,None,0,0.0
101126033051829,BLUESTARCO 30 Mar 26 FUT,13,325,0.1,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:BLUESTARCO26MARFUT,10,11,51829,BLUESTARCO,8311,-1.0,XX,10100000008311,None,0,0.0
101126042866731,BLUESTARCO 28 Apr 26 FUT,13,325,0.1,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:BLUESTARCO26APRFUT,10,11,66731,BLUESTARCO,8311,-1.0,XX,10100000008311,None,0,0.0
101126052666105,BLUESTARCO 26 May 26 FUT,13,325,0.1,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:BLUESTARCO26MAYFUT,10,11,66105,BLUESTARCO,8311,-1.0,XX,10100000008311,None,0,0.0
101126033051830,BOSCHLTD 30 Mar 26 FUT,13,25,5.0,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:BOSCHLTD26MARFUT,10,11,51830,BOSCHLTD,2181,-1.0,XX,10100000002181,None,0,0.0
101126042866732,BOSCHLTD 28 Apr 26 FUT,13,25,5.0,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:BOSCHLTD26APRFUT,10,11,66732,BOSCHLTD,2181,-1.0,XX,10100000002181,None,0,0.0
101126052666106,BOSCHLTD 26 May 26 FUT,13,25,5.0,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:BOSCHLTD26MAYFUT,10,11,66106,BOSCHLTD,2181,-1.0,XX,10100000002181,None,0,0.0
101126033051831,BPCL 30 Mar 26 FUT,13,1975,0.05,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:BPCL26MARFUT,10,11,51831,BPCL,526,-1.0,XX,1010000000526,None,0,0.0
101126042866733,BPCL 28 Apr 26 FUT,13,1975,0.05,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:BPCL26APRFUT,10,11,66733,BPCL,526,-1.0,XX,1010000000526,None,0,0.0
